
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0
Begin Step 214, Time: 0.0632796, Redshift: 14.8029, Nf = 0000000028, Systemstep: 0.000120759, Dloga: 0.00191017

Begin Step 215, Time: 0.0634006, Redshift: 14.7727, Nf = 0002142570, Systemstep: 0.00012099, Dloga: 0.00191017

Begin Step 216, Time: 0.0635218, Redshift: 14.7426, Nf = 0000000032, Systemstep: 0.000121222, Dloga: 0.00191017

Begin Step 217, Time: 0.0636433, Redshift: 14.7126, Nf = 0000049568, Systemstep: 0.000121453, Dloga: 0.00191017

Begin Step 218, Time: 0.063765, Redshift: 14.6826, Nf = 0000000032, Systemstep: 0.000121686, Dloga: 0.00191017

Begin Step 219, Time: 0.0638869, Redshift: 14.6527, Nf = 0134217728, Systemstep: 0.000121918, Dloga: 0.00191017

Begin Step 220, Time: 0.064009, Redshift: 14.6228, Nf = 0000000029, Systemstep: 0.000122151, Dloga: 0.00191017

Begin Step 221, Time: 0.0641314, Redshift: 14.593, Nf = 0000054701, Systemstep: 0.000122385, Dloga: 0.00191017

Begin Step 222, Time: 0.064254, Redshift: 14.5632, Nf = 0000000034, Systemstep: 0.000122619, Dloga: 0.00191017

Begin Step 223, Time: 0.0643769, Redshift: 14.5335, Nf = 0003539134, Systemstep: 0.000122853, Dloga: 0.00191017

Begin Step 224, Time: 0.0645, Redshift: 14.5039, Nf = 0000000038, Systemstep: 0.000123088, Dloga: 0.00191017

Begin Step 225, Time: 0.0646233, Redshift: 14.4743, Nf = 0000060167, Systemstep: 0.000123324, Dloga: 0.00191017

Begin Step 226, Time: 0.0647469, Redshift: 14.4448, Nf = 0000000054, Systemstep: 0.000123559, Dloga: 0.00191017

Begin Step 227, Time: 0.0648707, Redshift: 14.4153, Nf = 0120210261, Systemstep: 0.000123796, Dloga: 0.00191017

Begin Step 228, Time: 0.0649947, Redshift: 14.3859, Nf = 0000000054, Systemstep: 0.000124032, Dloga: 0.00191017

Begin Step 229, Time: 0.065119, Redshift: 14.3565, Nf = 0000065743, Systemstep: 0.000124269, Dloga: 0.00191017

Begin Step 230, Time: 0.0652435, Redshift: 14.3272, Nf = 0000000058, Systemstep: 0.000124507, Dloga: 0.00191017

Begin Step 231, Time: 0.0653682, Redshift: 14.298, Nf = 0003634281, Systemstep: 0.000124745, Dloga: 0.00191017

Begin Step 232, Time: 0.0654932, Redshift: 14.2688, Nf = 0000000064, Systemstep: 0.000124984, Dloga: 0.00191017

Begin Step 233, Time: 0.0656184, Redshift: 14.2396, Nf = 0000072031, Systemstep: 0.000125223, Dloga: 0.00191017

Begin Step 234, Time: 0.0657439, Redshift: 14.2105, Nf = 0000000061, Systemstep: 0.000125462, Dloga: 0.00191017

Begin Step 235, Time: 0.0658696, Redshift: 14.1815, Nf = 0133953881, Systemstep: 0.000125702, Dloga: 0.00191017

Begin Step 236, Time: 0.0659955, Redshift: 14.1525, Nf = 0000000055, Systemstep: 0.000125942, Dloga: 0.00191017

Begin Step 237, Time: 0.0661217, Redshift: 14.1236, Nf = 0000078746, Systemstep: 0.000126183, Dloga: 0.00191017

Begin Step 238, Time: 0.0662481, Redshift: 14.0948, Nf = 0000000064, Systemstep: 0.000126424, Dloga: 0.00191017

Begin Step 239, Time: 0.0663748, Redshift: 14.066, Nf = 0003739948, Systemstep: 0.000126666, Dloga: 0.00191017

Begin Step 240, Time: 0.0665017, Redshift: 14.0372, Nf = 0000000054, Systemstep: 0.000126908, Dloga: 0.00191017

Begin Step 241, Time: 0.0666289, Redshift: 14.0085, Nf = 0000085454, Systemstep: 0.000127151, Dloga: 0.00191017

Begin Step 242, Time: 0.0667563, Redshift: 13.9799, Nf = 0000000049, Systemstep: 0.000127394, Dloga: 0.00191017

Begin Step 243, Time: 0.0668839, Redshift: 13.9513, Nf = 0120297362, Systemstep: 0.000127637, Dloga: 0.00191017

Begin Step 244, Time: 0.0670118, Redshift: 13.9228, Nf = 0000000056, Systemstep: 0.000127882, Dloga: 0.00191017

Begin Step 245, Time: 0.0671399, Redshift: 13.8943, Nf = 0000093316, Systemstep: 0.000128126, Dloga: 0.00191017

Begin Step 246, Time: 0.0672683, Redshift: 13.8659, Nf = 0000000057, Systemstep: 0.000128371, Dloga: 0.00191017

Begin Step 247, Time: 0.0673969, Redshift: 13.8375, Nf = 0003856999, Systemstep: 0.000128616, Dloga: 0.00191017

Begin Step 248, Time: 0.0675257, Redshift: 13.8092, Nf = 0000000071, Systemstep: 0.000128862, Dloga: 0.00191017

Begin Step 249, Time: 0.0676549, Redshift: 13.7809, Nf = 0000101686, Systemstep: 0.000129109, Dloga: 0.00191017

Begin Step 250, Time: 0.0677842, Redshift: 13.7527, Nf = 0000000092, Systemstep: 0.000129356, Dloga: 0.00191017

Begin Step 251, Time: 0.0679138, Redshift: 13.7245, Nf = 0134217728, Systemstep: 0.000129603, Dloga: 0.00191017

Begin Step 252, Time: 0.0680437, Redshift: 13.6964, Nf = 0000000128, Systemstep: 0.000129851, Dloga: 0.00191017

Begin Step 253, Time: 0.0681738, Redshift: 13.6684, Nf = 0000111237, Systemstep: 0.000130099, Dloga: 0.00191017

Begin Step 254, Time: 0.0683041, Redshift: 13.6404, Nf = 0000000143, Systemstep: 0.000130348, Dloga: 0.00191017

Begin Step 255, Time: 0.0684347, Redshift: 13.6125, Nf = 0005964382, Systemstep: 0.000130597, Dloga: 0.00191017

Begin Step 256, Time: 0.0685656, Redshift: 13.5846, Nf = 0000000144, Systemstep: 0.000130847, Dloga: 0.00191017

Begin Step 257, Time: 0.0686967, Redshift: 13.5568, Nf = 0000120742, Systemstep: 0.000131097, Dloga: 0.00191017

Begin Step 258, Time: 0.068828, Redshift: 13.529, Nf = 0000000153, Systemstep: 0.000131348, Dloga: 0.00191017

Begin Step 259, Time: 0.0689596, Redshift: 13.5012, Nf = 0122385058, Systemstep: 0.000131599, Dloga: 0.00191017

Begin Step 260, Time: 0.0690914, Redshift: 13.4736, Nf = 0000000187, Systemstep: 0.00013185, Dloga: 0.00191017

Begin Step 261, Time: 0.0692236, Redshift: 13.446, Nf = 0000131117, Systemstep: 0.000132102, Dloga: 0.00191017

Begin Step 262, Time: 0.0693559, Redshift: 13.4184, Nf = 0000000185, Systemstep: 0.000132355, Dloga: 0.00191017

Begin Step 263, Time: 0.0694885, Redshift: 13.3909, Nf = 0006114834, Systemstep: 0.000132608, Dloga: 0.00191017

Begin Step 264, Time: 0.0696214, Redshift: 13.3634, Nf = 0000000210, Systemstep: 0.000132862, Dloga: 0.00191017

Begin Step 265, Time: 0.0697545, Redshift: 13.336, Nf = 0000141440, Systemstep: 0.000133116, Dloga: 0.00191017

Begin Step 266, Time: 0.0698879, Redshift: 13.3086, Nf = 0000000235, Systemstep: 0.00013337, Dloga: 0.00191017

Begin Step 267, Time: 0.0700215, Redshift: 13.2813, Nf = 0133999038, Systemstep: 0.000133625, Dloga: 0.00191017

Begin Step 268, Time: 0.0701554, Redshift: 13.2541, Nf = 0000000265, Systemstep: 0.000133881, Dloga: 0.00191017

Begin Step 269, Time: 0.0702895, Redshift: 13.2269, Nf = 0000152689, Systemstep: 0.000134137, Dloga: 0.00191017

Begin Step 270, Time: 0.0704239, Redshift: 13.1997, Nf = 0000000283, Systemstep: 0.000134393, Dloga: 0.00191017

Begin Step 271, Time: 0.0705585, Redshift: 13.1726, Nf = 0006278310, Systemstep: 0.00013465, Dloga: 0.00191017

Begin Step 272, Time: 0.0706935, Redshift: 13.1456, Nf = 0000000312, Systemstep: 0.000134907, Dloga: 0.00191017

Begin Step 273, Time: 0.0708286, Redshift: 13.1186, Nf = 0000164355, Systemstep: 0.000135165, Dloga: 0.00191017

Begin Step 274, Time: 0.070964, Redshift: 13.0916, Nf = 0000000346, Systemstep: 0.000135424, Dloga: 0.00191017

Begin Step 275, Time: 0.0710997, Redshift: 13.0648, Nf = 0122469267, Systemstep: 0.000135683, Dloga: 0.00191017

Begin Step 276, Time: 0.0712357, Redshift: 13.0379, Nf = 0000000354, Systemstep: 0.000135942, Dloga: 0.00191017

Begin Step 277, Time: 0.0713719, Redshift: 13.0111, Nf = 0000177142, Systemstep: 0.000136202, Dloga: 0.00191017

Begin Step 278, Time: 0.0715083, Redshift: 12.9844, Nf = 0000000339, Systemstep: 0.000136463, Dloga: 0.00191017

Begin Step 279, Time: 0.0716451, Redshift: 12.9577, Nf = 0006455974, Systemstep: 0.000136723, Dloga: 0.00191017

Begin Step 280, Time: 0.071782, Redshift: 12.9311, Nf = 0000000365, Systemstep: 0.000136985, Dloga: 0.00191017

Begin Step 281, Time: 0.0719193, Redshift: 12.9045, Nf = 0000189938, Systemstep: 0.000137247, Dloga: 0.00191017

Begin Step 282, Time: 0.0720568, Redshift: 12.8779, Nf = 0000000395, Systemstep: 0.000137509, Dloga: 0.00191017

Begin Step 283, Time: 0.0721946, Redshift: 12.8515, Nf = 0134217728, Systemstep: 0.000137772, Dloga: 0.00191017

Begin Step 284, Time: 0.0723326, Redshift: 12.825, Nf = 0000000454, Systemstep: 0.000138036, Dloga: 0.00191017

Begin Step 285, Time: 0.0724709, Redshift: 12.7986, Nf = 0000204509, Systemstep: 0.000138299, Dloga: 0.00191017

Begin Step 286, Time: 0.0726095, Redshift: 12.7723, Nf = 0000000492, Systemstep: 0.000138564, Dloga: 0.00191017

Begin Step 287, Time: 0.0727483, Redshift: 12.746, Nf = 0009388665, Systemstep: 0.000138829, Dloga: 0.00191017

Begin Step 288, Time: 0.0728874, Redshift: 12.7198, Nf = 0000000514, Systemstep: 0.000139094, Dloga: 0.00191017

Begin Step 289, Time: 0.0730268, Redshift: 12.6936, Nf = 0000220057, Systemstep: 0.00013936, Dloga: 0.00191017

Begin Step 290, Time: 0.0731664, Redshift: 12.6675, Nf = 0000000558, Systemstep: 0.000139627, Dloga: 0.00191017

Begin Step 291, Time: 0.0733063, Redshift: 12.6414, Nf = 0124257142, Systemstep: 0.000139894, Dloga: 0.00191017

Begin Step 292, Time: 0.0734464, Redshift: 12.6154, Nf = 0000000646, Systemstep: 0.000140161, Dloga: 0.00191017

Begin Step 293, Time: 0.0735869, Redshift: 12.5894, Nf = 0000236564, Systemstep: 0.000140429, Dloga: 0.00191017

Begin Step 294, Time: 0.0737276, Redshift: 12.5634, Nf = 0000000702, Systemstep: 0.000140698, Dloga: 0.00191017

Begin Step 295, Time: 0.0738685, Redshift: 12.5376, Nf = 0009604517, Systemstep: 0.000140967, Dloga: 0.00191017

Begin Step 296, Time: 0.0740098, Redshift: 12.5117, Nf = 0000000745, Systemstep: 0.000141236, Dloga: 0.00191017

Begin Step 297, Time: 0.0741513, Redshift: 12.4859, Nf = 0000252513, Systemstep: 0.000141506, Dloga: 0.00191017

Begin Step 298, Time: 0.074293, Redshift: 12.4602, Nf = 0000000826, Systemstep: 0.000141777, Dloga: 0.00191017

Begin Step 299, Time: 0.0744351, Redshift: 12.4345, Nf = 0134036787, Systemstep: 0.000142048, Dloga: 0.00191017

Begin Step 300, Time: 0.0745774, Redshift: 12.4089, Nf = 0000000906, Systemstep: 0.000142319, Dloga: 0.00191017

Begin Step 301, Time: 0.07472, Redshift: 12.3833, Nf = 0000270707, Systemstep: 0.000142591, Dloga: 0.00191017

Begin Step 302, Time: 0.0748629, Redshift: 12.3578, Nf = 0000000989, Systemstep: 0.000142864, Dloga: 0.00191017

Begin Step 303, Time: 0.075006, Redshift: 12.3323, Nf = 0009837086, Systemstep: 0.000143137, Dloga: 0.00191017

Begin Step 304, Time: 0.0751494, Redshift: 12.3068, Nf = 0000001044, Systemstep: 0.000143411, Dloga: 0.00191017

Begin Step 305, Time: 0.0752931, Redshift: 12.2814, Nf = 0000289673, Systemstep: 0.000143685, Dloga: 0.00191017

Begin Step 306, Time: 0.0754371, Redshift: 12.2561, Nf = 0000001108, Systemstep: 0.00014396, Dloga: 0.00191017

Begin Step 307, Time: 0.0755813, Redshift: 12.2308, Nf = 0124337481, Systemstep: 0.000144235, Dloga: 0.00191017

Begin Step 308, Time: 0.0757258, Redshift: 12.2055, Nf = 0000001190, Systemstep: 0.000144511, Dloga: 0.00191017

Begin Step 309, Time: 0.0758706, Redshift: 12.1803, Nf = 0000309219, Systemstep: 0.000144787, Dloga: 0.00191017

Begin Step 310, Time: 0.0760157, Redshift: 12.1552, Nf = 0000001264, Systemstep: 0.000145064, Dloga: 0.00191017

Begin Step 311, Time: 0.076161, Redshift: 12.1301, Nf = 0010088166, Systemstep: 0.000145341, Dloga: 0.00191017

Begin Step 312, Time: 0.0763066, Redshift: 12.105, Nf = 0000001349, Systemstep: 0.000145619, Dloga: 0.00191017

Begin Step 313, Time: 0.0764525, Redshift: 12.08, Nf = 0000330185, Systemstep: 0.000145898, Dloga: 0.00191017

Begin Step 314, Time: 0.0765987, Redshift: 12.0551, Nf = 0000001418, Systemstep: 0.000146177, Dloga: 0.00191017

Begin Step 315, Time: 0.0767451, Redshift: 12.0301, Nf = 0134217728, Systemstep: 0.000146456, Dloga: 0.00191017

Begin Step 316, Time: 0.0768919, Redshift: 12.0053, Nf = 0000001502, Systemstep: 0.000146736, Dloga: 0.00191017

Begin Step 317, Time: 0.0770389, Redshift: 11.9805, Nf = 0000353851, Systemstep: 0.000147017, Dloga: 0.00191017

Begin Step 318, Time: 0.0771862, Redshift: 11.9557, Nf = 0000001645, Systemstep: 0.000147298, Dloga: 0.00191017

Begin Step 319, Time: 0.0773338, Redshift: 11.931, Nf = 0013897819, Systemstep: 0.000147579, Dloga: 0.00191017

Begin Step 320, Time: 0.0774816, Redshift: 11.9063, Nf = 0000001775, Systemstep: 0.000147862, Dloga: 0.00191017

Begin Step 321, Time: 0.0776298, Redshift: 11.8817, Nf = 0000376054, Systemstep: 0.000148144, Dloga: 0.00191017

Begin Step 322, Time: 0.0777782, Redshift: 11.8571, Nf = 0000001919, Systemstep: 0.000148428, Dloga: 0.00191017

Begin Step 323, Time: 0.0779269, Redshift: 11.8325, Nf = 0125860020, Systemstep: 0.000148711, Dloga: 0.00191017

Begin Step 324, Time: 0.0780759, Redshift: 11.808, Nf = 0000002087, Systemstep: 0.000148996, Dloga: 0.00191017

Begin Step 325, Time: 0.0782252, Redshift: 11.7836, Nf = 0000400975, Systemstep: 0.000149281, Dloga: 0.00191017

Begin Step 326, Time: 0.0783748, Redshift: 11.7592, Nf = 0000002282, Systemstep: 0.000149566, Dloga: 0.00191017

Begin Step 327, Time: 0.0785246, Redshift: 11.7349, Nf = 0014187621, Systemstep: 0.000149852, Dloga: 0.00191017

Begin Step 328, Time: 0.0786748, Redshift: 11.7106, Nf = 0000002488, Systemstep: 0.000150139, Dloga: 0.00191017

Begin Step 329, Time: 0.0788252, Redshift: 11.6863, Nf = 0000425531, Systemstep: 0.000150426, Dloga: 0.00191017

Begin Step 330, Time: 0.0789759, Redshift: 11.6621, Nf = 0000002657, Systemstep: 0.000150713, Dloga: 0.00191017

Begin Step 331, Time: 0.0791269, Redshift: 11.6379, Nf = 0134068049, Systemstep: 0.000151001, Dloga: 0.00191017

Begin Step 332, Time: 0.0792782, Redshift: 11.6138, Nf = 0000002846, Systemstep: 0.00015129, Dloga: 0.00191017

Begin Step 333, Time: 0.0794298, Redshift: 11.5897, Nf = 0000452589, Systemstep: 0.000151579, Dloga: 0.00191017

Begin Step 334, Time: 0.0795816, Redshift: 11.5657, Nf = 0000002992, Systemstep: 0.000151869, Dloga: 0.00191017

Begin Step 335, Time: 0.0797338, Redshift: 11.5417, Nf = 0014496620, Systemstep: 0.00015216, Dloga: 0.00191017

Begin Step 336, Time: 0.0798862, Redshift: 11.5178, Nf = 0000003194, Systemstep: 0.00015245, Dloga: 0.00191017

Begin Step 337, Time: 0.080039, Redshift: 11.4939, Nf = 0000481206, Systemstep: 0.000152742, Dloga: 0.00191017

Begin Step 338, Time: 0.080192, Redshift: 11.4701, Nf = 0000003315, Systemstep: 0.000153034, Dloga: 0.00191017

Begin Step 339, Time: 0.0803453, Redshift: 11.4463, Nf = 0125937293, Systemstep: 0.000153327, Dloga: 0.00191017

Begin Step 340, Time: 0.080499, Redshift: 11.4225, Nf = 0000003591, Systemstep: 0.00015362, Dloga: 0.00191017

Begin Step 341, Time: 0.0806529, Redshift: 11.3988, Nf = 0000510486, Systemstep: 0.000153913, Dloga: 0.00191017

Begin Step 342, Time: 0.0808071, Redshift: 11.3752, Nf = 0000003793, Systemstep: 0.000154208, Dloga: 0.00191017

Begin Step 343, Time: 0.0809616, Redshift: 11.3515, Nf = 0014824241, Systemstep: 0.000154503, Dloga: 0.00191017

Begin Step 344, Time: 0.0811164, Redshift: 11.328, Nf = 0000003959, Systemstep: 0.000154798, Dloga: 0.00191017

Begin Step 345, Time: 0.0812715, Redshift: 11.3044, Nf = 0000540262, Systemstep: 0.000155094, Dloga: 0.00191017

Begin Step 346, Time: 0.0814269, Redshift: 11.281, Nf = 0000004168, Systemstep: 0.000155391, Dloga: 0.00191017

Begin Step 347, Time: 0.0815826, Redshift: 11.2575, Nf = 0134217728, Systemstep: 0.000155688, Dloga: 0.00191017

Begin Step 348, Time: 0.0817385, Redshift: 11.2341, Nf = 0000004369, Systemstep: 0.000155985, Dloga: 0.00191017

Begin Step 349, Time: 0.0818948, Redshift: 11.2108, Nf = 0000576063, Systemstep: 0.000156284, Dloga: 0.00191017

Begin Step 350, Time: 0.0820514, Redshift: 11.1875, Nf = 0000004586, Systemstep: 0.000156582, Dloga: 0.00191017

Begin Step 351, Time: 0.0822083, Redshift: 11.1642, Nf = 0019484175, Systemstep: 0.000156882, Dloga: 0.00191017

Begin Step 352, Time: 0.0823655, Redshift: 11.141, Nf = 0000004842, Systemstep: 0.000157182, Dloga: 0.00191017

Begin Step 353, Time: 0.082523, Redshift: 11.1178, Nf = 0000608935, Systemstep: 0.000157482, Dloga: 0.00191017

Begin Step 354, Time: 0.0826807, Redshift: 11.0947, Nf = 0000005083, Systemstep: 0.000157783, Dloga: 0.00191017

Begin Step 355, Time: 0.0828388, Redshift: 11.0716, Nf = 0127230104, Systemstep: 0.000158085, Dloga: 0.00191017

Begin Step 356, Time: 0.0829972, Redshift: 11.0486, Nf = 0000005336, Systemstep: 0.000158387, Dloga: 0.00191017

Begin Step 357, Time: 0.0831559, Redshift: 11.0256, Nf = 0000644151, Systemstep: 0.00015869, Dloga: 0.00191017

Begin Step 358, Time: 0.0833149, Redshift: 11.0027, Nf = 0000005666, Systemstep: 0.000158994, Dloga: 0.00191017

Begin Step 359, Time: 0.0834742, Redshift: 10.9798, Nf = 0019847384, Systemstep: 0.000159298, Dloga: 0.00191017

Begin Step 360, Time: 0.0836338, Redshift: 10.9569, Nf = 0000006005, Systemstep: 0.000159602, Dloga: 0.00191017

Begin Step 361, Time: 0.0837937, Redshift: 10.9341, Nf = 0000680733, Systemstep: 0.000159907, Dloga: 0.00191017

Begin Step 362, Time: 0.0839539, Redshift: 10.9113, Nf = 0000006377, Systemstep: 0.000160213, Dloga: 0.00191017

Begin Step 363, Time: 0.0841144, Redshift: 10.8886, Nf = 0134094299, Systemstep: 0.000160519, Dloga: 0.00191017

Begin Step 364, Time: 0.0842753, Redshift: 10.8659, Nf = 0000006685, Systemstep: 0.000160826, Dloga: 0.00191017

Begin Step 365, Time: 0.0844364, Redshift: 10.8432, Nf = 0000719549, Systemstep: 0.000161134, Dloga: 0.00191017

Begin Step 366, Time: 0.0845978, Redshift: 10.8206, Nf = 0000007002, Systemstep: 0.000161442, Dloga: 0.00191017

Begin Step 367, Time: 0.0847596, Redshift: 10.7981, Nf = 0020231460, Systemstep: 0.00016175, Dloga: 0.00191017

Begin Step 368, Time: 0.0848406, Redshift: 10.7868, Nf = 0000000001, Systemstep: 8.09912e-05, Dloga: 0.000955084

Begin Step 369, Time: 0.0849216, Redshift: 10.7756, Nf = 0000007344, Systemstep: 8.10686e-05, Dloga: 0.000955084

Begin Step 370, Time: 0.0850028, Redshift: 10.7643, Nf = 0000000006, Systemstep: 8.1146e-05, Dloga: 0.000955084

Begin Step 371, Time: 0.085084, Redshift: 10.7531, Nf = 0000758878, Systemstep: 8.12236e-05, Dloga: 0.000955084

Begin Step 372, Time: 0.0851653, Redshift: 10.7419, Nf = 0000000008, Systemstep: 8.13012e-05, Dloga: 0.000955084

Begin Step 373, Time: 0.0852467, Redshift: 10.7307, Nf = 0000007760, Systemstep: 8.13789e-05, Dloga: 0.000955084

Begin Step 374, Time: 0.0853282, Redshift: 10.7195, Nf = 0000000002, Systemstep: 8.14566e-05, Dloga: 0.000955084

Begin Step 375, Time: 0.0854097, Redshift: 10.7083, Nf = 0127303414, Systemstep: 8.15345e-05, Dloga: 0.000955084

Begin Step 376, Time: 0.085573, Redshift: 10.6859, Nf = 0000008153, Systemstep: 0.000163303, Dloga: 0.00191017

Begin Step 377, Time: 0.0857366, Redshift: 10.6636, Nf = 0000800880, Systemstep: 0.000163615, Dloga: 0.00191017

Begin Step 378, Time: 0.0859005, Redshift: 10.6414, Nf = 0000008509, Systemstep: 0.000163928, Dloga: 0.00191017

Begin Step 379, Time: 0.0860648, Redshift: 10.6192, Nf = 0020634264, Systemstep: 0.000164241, Dloga: 0.00191017

Begin Step 380, Time: 0.0862293, Redshift: 10.597, Nf = 0000008939, Systemstep: 0.000164555, Dloga: 0.00191017

Begin Step 381, Time: 0.0863942, Redshift: 10.5749, Nf = 0000843323, Systemstep: 0.00016487, Dloga: 0.00191017

Begin Step 382, Time: 0.0865594, Redshift: 10.5528, Nf = 0000009456, Systemstep: 0.000165185, Dloga: 0.00191017

Begin Step 383, Time: 0.0867249, Redshift: 10.5307, Nf = 0134217728, Systemstep: 0.000165501, Dloga: 0.00191017

Begin Step 384, Time: 0.0868907, Redshift: 10.5087, Nf = 0000009954, Systemstep: 0.000165817, Dloga: 0.00191017

Begin Step 385, Time: 0.0870568, Redshift: 10.4867, Nf = 0000891860, Systemstep: 0.000166134, Dloga: 0.00191017

Begin Step 386, Time: 0.0872233, Redshift: 10.4648, Nf = 0000010529, Systemstep: 0.000166452, Dloga: 0.00191017

Begin Step 387, Time: 0.0873901, Redshift: 10.4429, Nf = 0026054021, Systemstep: 0.00016677, Dloga: 0.00191017

Begin Step 388, Time: 0.0875572, Redshift: 10.4211, Nf = 0000011114, Systemstep: 0.000167089, Dloga: 0.00191017

Begin Step 389, Time: 0.0877246, Redshift: 10.3993, Nf = 0000938545, Systemstep: 0.000167409, Dloga: 0.00191017

Begin Step 390, Time: 0.0878923, Redshift: 10.3776, Nf = 0000011711, Systemstep: 0.000167729, Dloga: 0.00191017

Begin Step 391, Time: 0.0880603, Redshift: 10.3559, Nf = 0128394224, Systemstep: 0.000168049, Dloga: 0.00191017

Begin Step 392, Time: 0.0882287, Redshift: 10.3342, Nf = 0000012243, Systemstep: 0.000168371, Dloga: 0.00191017

Begin Step 393, Time: 0.0883974, Redshift: 10.3125, Nf = 0000987005, Systemstep: 0.000168693, Dloga: 0.00191017

Begin Step 394, Time: 0.0885664, Redshift: 10.291, Nf = 0000012917, Systemstep: 0.000169015, Dloga: 0.00191017

Begin Step 395, Time: 0.0887358, Redshift: 10.2694, Nf = 0026482899, Systemstep: 0.000169338, Dloga: 0.00191017

Begin Step 396, Time: 0.0889054, Redshift: 10.2479, Nf = 0000013567, Systemstep: 0.000169662, Dloga: 0.00191017

Begin Step 397, Time: 0.0890754, Redshift: 10.2264, Nf = 0001037487, Systemstep: 0.000169987, Dloga: 0.00191017

Begin Step 398, Time: 0.0892457, Redshift: 10.205, Nf = 0000014297, Systemstep: 0.000170312, Dloga: 0.00191017

Begin Step 399, Time: 0.0894164, Redshift: 10.1836, Nf = 0134217728, Systemstep: 0.000170637, Dloga: 0.00191017

Begin Step 400, Time: 0.0895873, Redshift: 10.1623, Nf = 0000014973, Systemstep: 0.000170963, Dloga: 0.00191017
