  0.224450E+01  0.678571E+03  0.572675E+03  0.000000E+00  0.000000E+00  0.210979E-01  0.650304E+03
  0.232057E+01  0.641284E+03  0.541208E+03  0.000000E+00  0.000000E+00  0.184729E-01  0.614570E+03
  0.239923E+01  0.605992E+03  0.511424E+03  0.000000E+00  0.000000E+00  0.163710E-01  0.580748E+03
  0.248055E+01  0.572593E+03  0.483237E+03  0.000000E+00  0.000000E+00  0.143919E-01  0.548740E+03
  0.256463E+01  0.540989E+03  0.456567E+03  0.000000E+00  0.000000E+00  0.129418E-01  0.518453E+03
  0.265156E+01  0.511088E+03  0.431332E+03  0.000000E+00  0.000000E+00  0.115702E-01  0.489798E+03
  0.274144E+01  0.482796E+03  0.407456E+03  0.000000E+00  0.000000E+00  0.101121E-01  0.462685E+03
  0.283436E+01  0.456035E+03  0.384871E+03  0.000000E+00  0.000000E+00  0.891726E-02  0.437038E+03
  0.293043E+01  0.430722E+03  0.363509E+03  0.000000E+00  0.000000E+00  0.802932E-02  0.412780E+03
  0.302975E+01  0.406783E+03  0.343306E+03  0.000000E+00  0.000000E+00  0.687162E-02  0.389838E+03
  0.313245E+01  0.384142E+03  0.324198E+03  0.000000E+00  0.000000E+00  0.620959E-02  0.368140E+03
  0.323862E+01  0.362734E+03  0.306131E+03  0.000000E+00  0.000000E+00  0.533086E-02  0.347624E+03
  0.334840E+01  0.342493E+03  0.289049E+03  0.000000E+00  0.000000E+00  0.483253E-02  0.328227E+03
  0.346189E+01  0.323359E+03  0.272900E+03  0.000000E+00  0.000000E+00  0.423873E-02  0.309889E+03
  0.357923E+01  0.305269E+03  0.257634E+03  0.000000E+00  0.000000E+00  0.360244E-02  0.292553E+03
  0.370055E+01  0.288171E+03  0.243204E+03  0.000000E+00  0.000000E+00  0.326563E-02  0.276167E+03
  0.382598E+01  0.272011E+03  0.229565E+03  0.000000E+00  0.000000E+00  0.301288E-02  0.260680E+03
  0.395567E+01  0.256739E+03  0.216676E+03  0.000000E+00  0.000000E+00  0.264614E-02  0.246044E+03
  0.408974E+01  0.242307E+03  0.204497E+03  0.000000E+00  0.000000E+00  0.219582E-02  0.232214E+03
  0.422836E+01  0.228671E+03  0.192988E+03  0.000000E+00  0.000000E+00  0.209831E-02  0.219145E+03
  0.437168E+01  0.215787E+03  0.182115E+03  0.000000E+00  0.000000E+00  0.182184E-02  0.206799E+03
  0.451986E+01  0.203616E+03  0.171843E+03  0.000000E+00  0.000000E+00  0.152479E-02  0.195134E+03
  0.467306E+01  0.192119E+03  0.162139E+03  0.000000E+00  0.000000E+00  0.134856E-02  0.184116E+03
  0.483146E+01  0.181258E+03  0.152973E+03  0.000000E+00  0.000000E+00  0.118684E-02  0.173708E+03
  0.499522E+01  0.171001E+03  0.144316E+03  0.000000E+00  0.000000E+00  0.114852E-02  0.163878E+03
  0.516454E+01  0.161314E+03  0.136141E+03  0.000000E+00  0.000000E+00  0.100513E-02  0.154594E+03
  0.533959E+01  0.152166E+03  0.128420E+03  0.000000E+00  0.000000E+00  0.897746E-03  0.145827E+03
  0.552057E+01  0.143528E+03  0.121129E+03  0.000000E+00  0.000000E+00  0.721953E-03  0.137549E+03
  0.570769E+01  0.135372E+03  0.114246E+03  0.000000E+00  0.000000E+00  0.608908E-03  0.129733E+03
  0.590116E+01  0.127671E+03  0.107747E+03  0.000000E+00  0.000000E+00  0.561061E-03  0.122353E+03
  0.610117E+01  0.120402E+03  0.101611E+03  0.000000E+00  0.000000E+00  0.525633E-03  0.115386E+03
